id_number,age,birth_year,country,ranking,prefix,full_name,first_name,last_name,first_last_name,second_last_name
4334,71.0,1953.0,Brasil,UPPER,,Elena Sánchez Hernández,Elena,Sánchez Hernández,Sánchez,Hernández
4335,66.0,1958.0,Brasil,UPPER,,José Martín,José,Martín,Martín,
4336,-1.0,0.0,Chile,LOWER,,Isabel Sánchez,Isabel,Sánchez,Sánchez,
4337,-1.0,0.0,Argentina,LOWER,,Lucía García Martín,Lucía,García Martín,García,Martín
4338,78.0,1946.0,Argentina,MID,,Lucía Gutiérrez,Lucía,Gutiérrez,Gutiérrez,
4339,,,,,,Isabel Ruiz,Isabel,Ruiz,Ruiz,
4340,-1.0,0.0,Argentina,LOWER,,Lucía Gómez,Lucía,Gómez,Gómez,
4341,51.0,1973.0,Brasil,LOWER,,Carmen Martín,Carmen,Martín,Martín,
4342,59.0,1965.0,Brasil,LOWER,,Sofía Moreno,Sofía,Moreno,Moreno,
4343,66.0,1958.0,Chile,UPPER,,Isabel Alonso Gutiérrez,Isabel,Alonso Gutiérrez,Alonso,Gutiérrez
4344,49.0,1975.0,Brasil,LOWER,Lic,Javier Jiménez López,Javier,Jiménez López,Jiménez,López
4345,-1.0,0.0,Unknown,LOWER,,Pablo Fernández Martínez,Pablo,Fernández Martínez,Fernández,Martínez
4346,51.0,1973.0,México,LOWER,,Francisco Fernández Martínez,Francisco,Fernández Martínez,Fernández,Martínez
4347,-1.0,0.0,Brasil,LOWER,,Francisco García,Francisco,García,García,
4348,68.0,1956.0,Uruguay,UPPER,,Carmen García,Carmen,García,García,
4349,,,,,,Rafael Alonso,Rafael,Alonso,Alonso,
4350,-1.0,0.0,Chile,LOWER,,Pedro Muñoz González,Pedro,Muñoz González,Muñoz,González
4351,20.0,2004.0,Uruguay,MID,,Teresa Gutiérrez,Teresa,Gutiérrez,Gutiérrez,
4352,,,,,,Pilar Muñoz,Pilar,Muñoz,Muñoz,
4353,68.0,1956.0,Brasil,UPPER,,Fernando García Martín,Fernando,García Martín,García,Martín
4354,55.0,1969.0,Brasil,MID,Sra,Carlos Jiménez,Carlos,Jiménez,Jiménez,
4355,36.0,1988.0,Chile,LOWER,,María Romero Pérez,María,Romero Pérez,Romero,Pérez
4356,,,,,,Marta Muñoz Gómez,Marta,Muñoz Gómez,Muñoz,Gómez
4357,,,,,,Sofía González,Sofía,González,González,
4358,53.0,1971.0,Uruguay,MID,,Fernando González,Fernando,González,González,
4359,60.0,1964.0,Brasil,LOWER,Lic,Isabel Álvarez,Isabel,Álvarez,Álvarez,
4360,45.0,1979.0,Paraguay,LOWER,,Carmen Martínez Fernández,Carmen,Martínez Fernández,Martínez,Fernández
4361,55.0,1969.0,Brasil,LOWER,Lic,Ana Martínez García,Ana,Martínez García,Martínez,García
4362,49.0,1975.0,Paraguay,LOWER,,Luis López Romero,Luis,López Romero,López,Romero
4363,59.0,1965.0,Chile,UPPER,,Pilar Gutiérrez,Pilar,Gutiérrez,Gutiérrez,
4364,68.0,1956.0,Uruguay,UPPER,,Luis Moreno Romero,Luis,Moreno Romero,Moreno,Romero
4365,66.0,1958.0,Chile,UPPER,,Ana Sánchez Rodríguez,Ana,Sánchez Rodríguez,Sánchez,Rodríguez
4366,44.0,1980.0,México,LOWER,,Pedro Jiménez,Pedro,Jiménez,Jiménez,
4367,56.0,1968.0,Chile,MID,,José Martín Pérez,José,Martín Pérez,Martín,Pérez
4368,56.0,1968.0,Chile,LOWER,,Isabel Alonso Muñoz,Isabel,Alonso Muñoz,Alonso,Muñoz
4369,54.0,1970.0,Brasil,MID,,Isabel Moreno,Isabel,Moreno,Moreno,
4370,,,,,,Teresa López López,Teresa,López López,López,López
4371,41.0,1983.0,México,MID,,José Romero Romero,José,Romero Romero,Romero,Romero
4372,,,,,Col,Lucía Romero,Lucía,Romero,Romero,
4373,-1.0,0.0,Brasil,LOWER,,Lucía González,Lucía,González,González,
4374,-1.0,0.0,Unknown,LOWER,,María Hernández Fernández,María,Hernández Fernández,Hernández,Fernández
4375,,,,,,Carlos Romero,Carlos,Romero,Romero,
4376,,,,,,Sofía Díaz,Sofía,Díaz,Díaz,
4377,34.0,1990.0,México,MID,,Pablo Martín,Pablo,Martín,Martín,
4378,63.0,1961.0,México,UPPER,,Rafael Sánchez Fernández,Rafael,Sánchez Fernández,Sánchez,Fernández
4379,-1.0,0.0,Uruguay,MID,,María Alonso Muñoz,María,Alonso Muñoz,Alonso,Muñoz
4380,55.0,1969.0,Uruguay,UPPER,,Carlos Hernández,Carlos,Hernández,Hernández,
4381,55.0,1969.0,Argentina,MID,,Sofía Ruiz,Sofía,Ruiz,Ruiz,
4382,56.0,1968.0,México,LOWER,,Luis Gutiérrez López,Luis,Gutiérrez López,Gutiérrez,López
4383,,,,,,Fernando González García,Fernando,González García,González,García
4384,81.0,1943.0,Argentina,LOWER,,Javier Jiménez Romero,Javier,Jiménez Romero,Jiménez,Romero
4385,28.0,1996.0,Paraguay,LOWER,,Carmen Álvarez Pérez,Carmen,Álvarez Pérez,Álvarez,Pérez
4386,-1.0,0.0,Argentina,LOWER,,Pablo Alonso,Pablo,Alonso,Alonso,
4387,35.0,1989.0,Uruguay,MID,,Sofía Martín,Sofía,Martín,Martín,
4388,50.0,1974.0,Argentina,LOWER,,Javier Her_nández,Javier,Her_nández,Her_nández,
4389,61.0,1963.0,Brasil,UPPER,,Pedro Gutiérrez,Pedro,Gutiérrez,Gutiérrez,
4390,,,,,,Pilar López Díaz,Pilar,López Díaz,López,Díaz
4391,46.0,1978.0,Argentina,LOWER,,Sofía Álvarez López,Sofía,Álvarez López,Álvarez,López
4392,24.0,2000.0,Uruguay,MID,,Teresa Gómez,Teresa,Gómez,Gómez,
4393,44.0,1980.0,Argentina,UPPER,,Ana Martínez,Ana,Martínez,Martínez,
4394,50.0,1974.0,Paraguay,LOWER,,Javier Gómez,Javier,Gómez,Gómez,
4395,61.0,1963.0,Paraguay,LOWER,,Juan Díaz,Juan,Díaz,Díaz,
4396,,,,,,Teresa Muñoz,Teresa,Muñoz,Muñoz,
4397,71.0,1953.0,Chile,UPPER,,Francisco Hernández Díaz,Francisco,Hernández Díaz,Hernández,Díaz
4398,,,,,,Rafa_el Martínez Gutiérrez,Rafa_el,Martínez Gutiérrez,Martínez,Gutiérrez
4399,,,,,,Ana Ruiz,Ana,Ruiz,Ruiz,
4400,28.0,1996.0,Uruguay,UPPER,,Carmen Fernández Ruiz,Carmen,Fernández Ruiz,Fernández,Ruiz
4401,30.0,1994.0,México,LOWER,,Luis Pérez,Luis,Pérez,Pérez,
4402,43.0,1981.0,Chile,LOWER,,Elena Fernández,Elena,Fernández,Fernández,
4403,61.0,1963.0,Paraguay,UPPER,,Rafael Díaz,Rafael,Díaz,Díaz,
4404,,,,,,Pedro Álvarez Ruiz,Pedro,Álvarez Ruiz,Álvarez,Ruiz
4405,,,,,,Elena Romero,Elena,Romero,Romero,
4406,64.0,1960.0,Argentina,MID,,Elena Pérez,Elena,Pérez,Pérez,
4407,64.0,1960.0,Uruguay,LOWER,Dr,Teresa Martín,Teresa,Martín,Martín,
4408,,,,,,Sofía Fernández,Sofía,Fernández,Fernández,
4409,,,,,,Sofía Romero Díaz,Sofía,Romero Díaz,Romero,Díaz
4410,,,,,,Juan Martín Jiménez,Juan,Martín Jiménez,Martín,Jiménez
4411,35.0,1989.0,Argentina,LOWER,,Isabel Jiménez Muñoz,Isabel,Jiménez Muñoz,Jiménez,Muñoz
4412,-1.0,0.0,Brasil,LOWER,,Lucía Gómez Álvarez,Lucía,Gómez Álvarez,Gómez,Álvarez
4413,38.0,1986.0,México,LOWER,,Ana Moreno Rodríguez,Ana,Moreno Rodríguez,Moreno,Rodríguez
4414,50.0,1974.0,Brasil,UPPER,,Pablo Martínez,Pablo,Martínez,Martínez,
4415,44.0,1980.0,México,UPPER,Sr,Carlos Rodríguez,Carlos,Rodríguez,Rodríguez,
4416,75.0,1949.0,Paraguay,UPPER,,Lucía Gutiérrez,Lucía,Gutiérrez,Gutiérrez,
4417,68.0,1956.0,Chile,MID,,Marta Gutiérrez,Marta,Gutiérrez,Gutiérrez,
4418,57.0,1967.0,Brasil,UPPER,,Carmen Romero,Carmen,Romero,Romero,
4419,44.0,1980.0,Chile,MID,,Elena Ruiz Fernández,Elena,Ruiz Fernández,Ruiz,Fernández
4420,69.0,1955.0,Chile,UPPER,,María Moreno Hernández,María,Moreno Hernández,Moreno,Hernández
4421,-1.0,0.0,Uruguay,LOWER,Dr,Isabel Díaz Ruiz,Isabel,Díaz Ruiz,Díaz,Ruiz
4422,53.0,1971.0,Argentina,LOWER,,Pedro Moreno Sánchez,Pedro,Moreno Sánchez,Moreno,Sánchez
4423,41.0,1983.0,Chile,MID,,Javier Álvarez Martín,Javier,Álvarez Martín,Álvarez,Martín
4424,46.0,1978.0,Argentina,UPPER,,Sofía García López,Sofía,García López,García,López
4425,67.0,1957.0,México,UPPER,,Pedro Moreno,Pedro,Moreno,Moreno,
4426,75.0,1949.0,Brasil,UPPER,,Luis Martín Fernández,Luis,Martín Fernández,Martín,Fernández
4427,59.0,1965.0,México,LOWER,,Lucía Álvarez González,Lucía,Álvarez González,Álvarez,González
4428,36.0,1988.0,Argentina,UPPER,,Sofía Alonso,Sofía,Alonso,Alonso,
4429,66.0,1958.0,Brasil,UPPER,,Teresa Romero Martínez,Teresa,Romero Martínez,Romero,Martínez
4430,72.0,1952.0,Brasil,UPPER,,Pilar Gómez González,Pilar,Gómez González,Gómez,González
4431,59.0,1965.0,México,UPPER,,José González Muñoz,José,González Muñoz,González,Muñoz
4432,,,,,,Lucía Romero,Lucía,Romero,Romero,
4433,53.0,1971.0,Paraguay,LOWER,,Ana Gutiérrez Romero,Ana,Gutiérrez Romero,Gutiérrez,Romero
4434,28.0,1996.0,Paraguay,LOWER,Mg,Luis Muñoz,Luis,Muñoz,Muñoz,
4435,62.0,1962.0,Chile,LOWER,,Luis Martín,Luis,Martín,Martín,
4436,,,,,,Carmen Díaz López,Carmen,Díaz López,Díaz,López
4437,51.0,1973.0,México,LOWER,,Elena Jiménez,Elena,Jiménez,Jiménez,
4438,-1.0,0.0,Uruguay,MID,,Juan Moreno,Juan,Moreno,Moreno,
4439,,,,,,Ana Hernández,Ana,Hernández,Hernández,
4440,63.0,1961.0,Brasil,MID,,Marta López,Marta,López,López,
4441,33.0,1991.0,Uruguay,UPPER,,Pablo Díaz López,Pablo,Díaz López,Díaz,López
4442,42.0,1982.0,Brasil,LOWER,,María Romero,María,Romero,Romero,
4443,76.0,1948.0,Chile,LOWER,,Pedro Gutiérrez,Pedro,Gutiérrez,Gutiérrez,
4444,76.0,1948.0,México,UPPER,,Javier Alonso Hernández,Javier,Alonso Hernández,Alonso,Hernández
4445,37.0,1987.0,Uruguay,MID,,Fernando Pérez,Fernando,Pérez,Pérez,
4446,49.0,1975.0,Brasil,UPPER,,Carmen Gómez,Carmen,Gómez,Gómez,
4447,,,,,,Ana Ruiz,Ana,Ruiz,Ruiz,
4448,,,,,Sr,Ana Hernández,Ana,Hernández,Hernández,
4449,,,,,,Fernando Hernández,Fernando,Hernández,Hernández,
4450,34.0,1990.0,México,LOWER,,Sofía Díaz Rodríguez,Sofía,Díaz Rodríguez,Díaz,Rodríguez
4451,36.0,1988.0,Unknown,MID,,José Hernández Álvarez,José,Hernández Álvarez,Hernández,Álvarez
4452,66.0,1958.0,México,UPPER,,Fernando Martínez,Fernando,Martínez,Martínez,
4453,70.0,1954.0,México,MID,,Pilar González,Pilar,González,González,
4454,37.0,1987.0,Chile,MID,,Sofía Romero García,Sofía,Romero García,Romero,García
4455,,,,,,Teresa Díaz Gómez,Teresa,Díaz Gómez,Díaz,Gómez
4456,72.0,1952.0,Brasil,UPPER,Col,Luis Jiménez López,Luis,Jiménez López,Jiménez,López
4457,39.0,1985.0,Chile,LOWER,,Fernando Moreno,Fernando,Moreno,Moreno,
4458,,,,,,Teresa López Díaz,Teresa,López Díaz,López,Díaz
4459,57.0,1967.0,Brasil,LOWER,,Luis López Ruiz,Luis,López Ruiz,López,Ruiz
4460,58.0,1966.0,Uruguay,MID,,Rafael López,Rafael,López,López,
4461,61.0,1963.0,Argentina,LOWER,,Javier Ruiz Gómez,Javier,Ruiz Gómez,Ruiz,Gómez
4462,45.0,1979.0,Uruguay,UPPER,,Rafael Moreno,Rafael,Moreno,Moreno,
4463,47.0,1977.0,México,LOWER,,Javier García,Javier,García,García,
4464,59.0,1965.0,Argentina,LOWER,,José Romero,José,Romero,Romero,
4465,49.0,1975.0,México,UPPER,,Juan Jiménez García,Juan,Jiménez García,Jiménez,García
4466,53.0,1971.0,Paraguay,LOWER,,Juan Hernández Martín,Juan,Hernández Martín,Hernández,Martín
4467,51.0,1973.0,México,LOWER,,Marta Romero,Marta,Romero,Romero,
4468,,,,,,Teresa García,Teresa,García,García,
4469,47.0,1977.0,México,MID,,Fernando Romero,Fernando,Romero,Romero,
4470,74.0,1950.0,Argentina,LOWER,,Javier Díaz,Javier,Díaz,Díaz,
4471,47.0,1977.0,Brasil,UPPER,,Isabel Díaz Gutiérrez,Isabel,Díaz Gutiérrez,Díaz,Gutiérrez
4472,-1.0,0.0,Argentina,LOWER,Sr,Pedro Gutiérrez Álvarez,Pedro,Gutiérrez Álvarez,Gutiérrez,Álvarez
4473,74.0,1950.0,Chile,MID,,Rafael Ruiz Gómez,Rafael,Ruiz Gómez,Ruiz,Gómez
4474,33.0,1991.0,Uruguay,LOWER,,Pablo Díaz,Pablo,Díaz,Díaz,
4475,-1.0,0.0,México,LOWER,,Carlos Gutiérrez,Carlos,Gutiérrez,Gutiérrez,
4476,47.0,1977.0,Brasil,UPPER,Col,Francisco Rodríguez Pérez,Francisco,Rodríguez Pérez,Rodríguez,Pérez
4477,41.0,1983.0,Brasil,LOWER,,Pablo Ruiz,Pablo,Ruiz,Ruiz,
4478,66.0,1958.0,Uruguay,UPPER,,Marta Martín Ruiz,Marta,Martín Ruiz,Martín,Ruiz
4479,64.0,1960.0,Unknown,LOWER,,Carlos Muñoz,Carlos,Muñoz,Muñoz,
4480,64.0,1960.0,Chile,LOWER,,Teresa López Rodríguez,Teresa,López Rodríguez,López,Rodríguez
4481,53.0,1971.0,Brasil,UPPER,,Sofía Jiménez Ruiz,Sofía,Jiménez Ruiz,Jiménez,Ruiz
4482,49.0,1975.0,Uruguay,LOWER,,Pilar González,Pilar,González,González,
4483,64.0,1960.0,Argentina,LOWER,,María Gutiérrez Alonso,María,Gutiérrez Alonso,Gutiérrez,Alonso
4484,-1.0,0.0,Paraguay,LOWER,,Carlos López,Carlos,López,López,
4485,49.0,1975.0,Paraguay,UPPER,,Carmen Moreno Muñoz,Carmen,Moreno Muñoz,Moreno,Muñoz
4486,63.0,1961.0,Chile,MID,,Javier Gutiérrez Fernández,Javier,Gutiérrez Fernández,Gutiérrez,Fernández
4487,81.0,1943.0,Argentina,LOWER,,Juan Fernández,Juan,Fernández,Fernández,
4488,50.0,1974.0,México,LOWER,,Pedro Rodríguez Gutiérrez,Pedro,Rodríguez Gutiérrez,Rodríguez,Gutiérrez
4489,46.0,1978.0,Chile,UPPER,,Carlos Romero,Carlos,Romero,Romero,
4490,84.0,1940.0,Argentina,LOWER,Dr,Carlos Díaz González,Carlos,Díaz González,Díaz,González
4491,-1.0,0.0,Chile,UPPER,,Rafael García Hernández,Rafael,García Hernández,García,Hernández
4492,57.0,1967.0,Paraguay,UPPER,,Isabel Álvarez,Isabel,Álvarez,Álvarez,
4493,63.0,1961.0,Paraguay,LOWER,Lic,Ana Martín Ruiz,Ana,Martín Ruiz,Martín,Ruiz
4494,60.0,1964.0,Argentina,MID,,Carmen Gómez Martínez,Carmen,Gómez Martínez,Gómez,Martínez
4495,52.0,1972.0,Uruguay,UPPER,,Rafael Ruiz Martín,Rafael,Ruiz Martín,Ruiz,Martín
4496,59.0,1965.0,Argentina,LOWER,Lic,Pablo Martín,Pablo,Martín,Martín,
4497,-1.0,0.0,Uruguay,LOWER,,Pilar Martín,Pilar,Martín,Martín,
4498,51.0,1973.0,Paraguay,UPPER,,Francisco Gutiérrez Gómez,Francisco,Gutiérrez Gómez,Gutiérrez,Gómez
4499,,,,,,Isabel Martín,Isabel,Martín,Martín,
4500,66.0,1958.0,México,UPPER,,Rafael Sánchez,Rafael,Sánchez,Sánchez,
4501,,,,,Lic,Isabel Martínez Jiménez,Isabel,Martínez Jiménez,Martínez,Jiménez
4502,31.0,1993.0,Uruguay,LOWER,,Marta González López,Marta,González López,González,López
4503,29.0,1995.0,Uruguay,MID,,Marta Pérez Gómez,Marta,Pérez Gómez,Pérez,Gómez
4504,39.0,1985.0,Argentina,MID,,Pedro Gómez,Pedro,Gómez,Gómez,
4505,-1.0,0.0,Paraguay,LOWER,,Marta Muñoz,Marta,Muñoz,Muñoz,
4506,,,,,,Rafael Moreno Ruiz,Rafael,Moreno Ruiz,Moreno,Ruiz
4507,45.0,1979.0,Uruguay,LOWER,Col,Javier Romero López,Javier,Romero López,Romero,López
4508,62.0,1962.0,México,MID,,Pablo Ruiz,Pablo,Ruiz,Ruiz,
4509,,,,,,Carlos Romero Romero,Carlos,Romero Romero,Romero,Romero
4510,82.0,1942.0,Chile,MID,,Marta Moreno Alonso,Marta,Moreno Alonso,Moreno,Alonso
4511,43.0,1981.0,México,MID,,Rafael Rodríguez,Rafael,Rodríguez,Rodríguez,
4512,61.0,1963.0,Chile,MID,Col,Marta García,Marta,García,García,
4513,-1.0,0.0,México,LOWER,,Isabel Jiménez Romero,Isabel,Jiménez Romero,Jiménez,Romero
4514,84.0,1940.0,Argentina,MID,,Elena Díaz Rodríguez,Elena,Díaz Rodríguez,Díaz,Rodríguez
4515,79.0,1945.0,Argentina,UPPER,,Javier Martínez López,Javier,Martínez López,Martínez,López
4516,40.0,1984.0,Paraguay,LOWER,Sr,Fernando Díaz,Fernando,Díaz,Díaz,
4517,79.0,1945.0,México,MID,,Pilar Álvarez,Pilar,Álvarez,Álvarez,
4518,73.0,1951.0,Argentina,UPPER,,María Alonso Ruiz,María,Alonso Ruiz,Alonso,Ruiz
4519,61.0,1963.0,Argentina,LOWER,,María Sánchez,María,Sánchez,Sánchez,
4520,72.0,1952.0,México,UPPER,,Rafael Jiménez Jiménez,Rafael,Jiménez Jiménez,Jiménez,Jiménez
4521,50.0,1974.0,Argentina,LOWER,,Isabel Muñoz Rodríguez,Isabel,Muñoz Rodríguez,Muñoz,Rodríguez
4522,,,,,,Javier Gutiérrez Sánchez,Javier,Gutiérrez Sánchez,Gutiérrez,Sánchez
4523,,,,,,Javier Alonso Romero,Javier,Alonso Romero,Alonso,Romero
4524,-1.0,0.0,México,MID,,Juan Rodríguez Romero,Juan,Rodríguez Romero,Rodríguez,Romero
4525,53.0,1971.0,Argentina,LOWER,,Javier Álvarez,Javier,Álvarez,Álvarez,
4526,43.0,1981.0,México,MID,,Luis Álvarez Muñoz,Luis,Álvarez Muñoz,Álvarez,Muñoz
4527,43.0,1981.0,Brasil,MID,,Carmen Alonso,Carmen,Alonso,Alonso,
4528,,,,,,Ana Alonso Muñoz,Ana,Alonso Muñoz,Alonso,Muñoz
4529,,,,,,Elena Fernández,Elena,Fernández,Fernández,
4530,49.0,1975.0,México,LOWER,Lic,Carlos Ruiz,Carlos,Ruiz,Ruiz,
4531,70.0,1954.0,Uruguay,UPPER,,María Fernández,María,Fernández,Fernández,
4532,,,,,,Carmen González Gómez,Carmen,González Gómez,González,Gómez
4533,68.0,1956.0,Paraguay,UPPER,,Sofía Rodríguez,Sofía,Rodríguez,Rodríguez,
4534,,,,,,Elena Gutiérrez López,Elena,Gutiérrez López,Gutiérrez,López
4535,41.0,1983.0,Paraguay,LOWER,Lic,Juan Díaz Rodríguez,Juan,Díaz Rodríguez,Díaz,Rodríguez
4536,19.0,2005.0,Uruguay,MID,,Rafael Muñoz,Rafael,Muñoz,Muñoz,
4537,,,,,Sr,Lucía Gutiérrez,Lucía,Gutiérrez,Gutiérrez,
4538,75.0,1949.0,México,UPPER,,Fernando Gómez Hernández,Fernando,Gómez Hernández,Gómez,Hernández
4539,,,,,,Fernando Martínez Martínez,Fernando,Martínez Martínez,Martínez,Martínez
4540,69.0,1955.0,México,UPPER,,Juan Ruiz Martín,Juan,Ruiz Martín,Ruiz,Martín
4541,-1.0,0.0,Paraguay,MID,,Pilar Martín,Pilar,Martín,Martín,
4542,-1.0,0.0,Argentina,UPPER,,Isabel Pérez Alonso,Isabel,Pérez Alonso,Pérez,Alonso
4543,64.0,1960.0,Paraguay,LOWER,Col,Rafael García,Rafael,García,García,
4544,79.0,1945.0,Paraguay,LOWER,,José González Gutiérrez,José,González Gutiérrez,González,Gutiérrez
4545,78.0,1946.0,Paraguay,LOWER,,Sofía Díaz Jiménez,Sofía,Díaz Jiménez,Díaz,Jiménez
4546,71.0,1953.0,Chile,UPPER,,Rafael Martín,Rafael,Martín,Martín,
4547,30.0,1994.0,Paraguay,LOWER,,Luis Martín,Luis,Martín,Martín,
4548,67.0,1957.0,Chile,UPPER,Sr,Rafael López Romero,Rafael,López Romero,López,Romero
4549,61.0,1963.0,Chile,UPPER,,Javier Moreno Álvarez,Javier,Moreno Álvarez,Moreno,Álvarez
4550,-1.0,0.0,México,LOWER,,Ana Fernández Jiménez,Ana,Fernández Jiménez,Fernández,Jiménez
4551,,,,,,Isabel Jiménez,Isabel,Jiménez,Jiménez,
4552,,,,,,Isabel Ruiz Moreno,Isabel,Ruiz Moreno,Ruiz,Moreno
4553,40.0,1984.0,Argentina,MID,,Marta Fernández,Marta,Fernández,Fernández,
4554,40.0,1984.0,Argentina,LOWER,,Isabel González Hernández,Isabel,González Hernández,González,Hernández
4555,46.0,1978.0,Brasil,UPPER,,María Fernández Gómez,María,Fernández Gómez,Fernández,Gómez
4556,29.0,1995.0,Paraguay,LOWER,,Rafael López,Rafael,López,López,
4557,47.0,1977.0,Uruguay,LOWER,Col,Juan García García,Juan,García García,García,García
4558,58.0,1966.0,Unknown,LOWER,,Elena Gómez Fernández,Elena,Gómez Fernández,Gómez,Fernández
4559,50.0,1974.0,México,MID,,Sofía Alonso,Sofía,Alonso,Alonso,
4560,45.0,1979.0,Uruguay,LOWER,,Luis Hernández,Luis,Hernández,Hernández,
4561,57.0,1967.0,Uruguay,MID,,Lucía Romero Fernández,Lucía,Romero Fernández,Romero,Fernández
4562,,,,,,José Pérez Pérez,José,Pérez Pérez,Pérez,Pérez
4563,63.0,1961.0,Chile,LOWER,,Carlos Moreno,Carlos,Moreno,Moreno,
4564,65.0,1959.0,Chile,MID,,Rafael Fernández García,Rafael,Fernández García,Fernández,García
4565,41.0,1983.0,México,UPPER,,Sofía Díaz,Sofía,Díaz,Díaz,
4566,56.0,1968.0,Argentina,UPPER,,Ana López,Ana,López,López,
4567,72.0,1952.0,Paraguay,LOWER,,José Fernández,José,Fernández,Fernández,
4568,62.0,1962.0,Chile,LOWER,,Ana Romero,Ana,Romero,Romero,
4569,65.0,1959.0,México,MID,Lic,Pilar Gómez Martínez,Pilar,Gómez Martínez,Gómez,Martínez
4570,53.0,1971.0,México,LOWER,,Pilar Hernández,Pilar,Hernández,Hernández,
4571,28.0,1996.0,Paraguay,LOWER,,Juan Martín,Juan,Martín,Martín,
4572,73.0,1951.0,Paraguay,UPPER,,Rafael Álvarez Ruiz,Rafael,Álvarez Ruiz,Álvarez,Ruiz
4573,-1.0,0.0,México,LOWER,,Ana Martín,Ana,Martín,Martín,
4574,50.0,1974.0,Uruguay,MID,,María Moreno Gómez,María,Moreno Gómez,Moreno,Gómez
4575,,,,,,Pablo Romero,Pablo,Romero,Romero,
4576,80.0,1944.0,Chile,LOWER,,Lucía López Ruiz,Lucía,López Ruiz,López,Ruiz
4577,31.0,1993.0,Paraguay,LOWER,,Carlos García Díaz,Carlos,García Díaz,García,Díaz
4578,,,,,,Carmen Gómez,Carmen,Gómez,Gómez,
4579,60.0,1964.0,Uruguay,MID,,Juan Muñoz,Juan,Muñoz,Muñoz,
4580,54.0,1970.0,México,LOWER,,Carlos Rodríguez Rodríguez,Carlos,Rodríguez Rodríguez,Rodríguez,Rodríguez
4581,70.0,1954.0,Uruguay,UPPER,,Lucía Gutiérrez Hernández,Lucía,Gutiérrez Hernández,Gutiérrez,Hernández
4582,59.0,1965.0,Paraguay,LOWER,,Javier Hernández,Javier,Hernández,Hernández,
4583,39.0,1985.0,Chile,LOWER,,Ana Hernández Muñoz,Ana,Hernández Muñoz,Hernández,Muñoz
4584,77.0,1947.0,Paraguay,MID,,Carlos Sánchez,Carlos,Sánchez,Sánchez,
4585,52.0,1972.0,Uruguay,UPPER,,Javier Gutiérrez,Javier,Gutiérrez,Gutiérrez,
4586,62.0,1962.0,Paraguay,MID,,Fernando Jiménez Díaz,Fernando,Jiménez Díaz,Jiménez,Díaz
4587,77.0,1947.0,Brasil,UPPER,,Juan Jiménez García,Juan,Jiménez García,Jiménez,García
4588,52.0,1972.0,Argentina,MID,,Fernando Sánchez,Fernando,Sánchez,Sánchez,
4589,19.0,2005.0,Uruguay,LOWER,,Luis Martín,Luis,Martín,Martín,
4590,59.0,1965.0,Uruguay,MID,,Isabel Jiménez Martín,Isabel,Jiménez Martín,Jiménez,Martín
4591,,,,,,Ana Rodríguez Romero,Ana,Rodríguez Romero,Rodríguez,Romero
4592,63.0,1961.0,Argentina,MID,,Teresa Romero,Teresa,Romero,Romero,
4593,-1.0,0.0,México,MID,,José Martínez,José,Martínez,Martínez,
4594,71.0,1953.0,Uruguay,LOWER,,Carmen Gutiérrez,Carmen,Gutiérrez,Gutiérrez,
4595,29.0,1995.0,Brasil,LOWER,,Pilar Álvarez,Pilar,Álvarez,Álvarez,
4596,,,,,,Luis López,Luis,López,López,
4597,69.0,1955.0,Argentina,MID,,Marta López Moreno,Marta,López Moreno,López,Moreno
4598,-1.0,0.0,Paraguay,LOWER,Lic,Elena Gómez Díaz,Elena,Gómez Díaz,Gómez,Díaz
4599,46.0,1978.0,Paraguay,MID,,María Fernández,María,Fernández,Fernández,
4600,54.0,1970.0,Argentina,LOWER,,Lucía Martínez López,Lucía,Martínez López,Martínez,López
4601,28.0,1996.0,México,LOWER,,Francisco Gómez Sánchez,Francisco,Gómez Sánchez,Gómez,Sánchez
4602,,,,,,Pilar Gómez Álvarez,Pilar,Gómez Álvarez,Gómez,Álvarez
4603,48.0,1976.0,Uruguay,LOWER,,Carmen Jiménez,Carmen,Jiménez,Jiménez,
4604,65.0,1959.0,Argentina,MID,,Marta Martín Fernández,Marta,Martín Fernández,Martín,Fernández
4605,50.0,1974.0,Paraguay,MID,,Ana Martín Gómez,Ana,Martín Gómez,Martín,Gómez
4606,,,,,,María Sánchez,María,Sánchez,Sánchez,
4607,39.0,1985.0,Uruguay,UPPER,,Teresa Gutiérrez,Teresa,Gutiérrez,Gutiérrez,
4608,,,,,,Ana Álvarez,Ana,Álvarez,Álvarez,
4609,51.0,1973.0,Brasil,UPPER,,Carlos Sánchez Hernández,Carlos,Sánchez Hernández,Sánchez,Hernández
4610,74.0,1950.0,Uruguay,UPPER,,Sofía Ruiz,Sofía,Ruiz,Ruiz,
4611,74.0,1950.0,Paraguay,LOWER,,Francisco García,Francisco,García,García,
4612,28.0,1996.0,Brasil,UPPER,,Marta Hernández,Marta,Hernández,Hernández,
4613,-1.0,0.0,Brasil,MID,,Pilar Fernández,Pilar,Fernández,Fernández,
4614,72.0,1952.0,Brasil,UPPER,,Teresa Jiménez,Teresa,Jiménez,Jiménez,
4615,38.0,1986.0,México,LOWER,,José Jiménez,José,Jiménez,Jiménez,
4616,-1.0,0.0,Uruguay,LOWER,,Elena García Pérez,Elena,García Pérez,García,Pérez
